prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079805298,4,N/A,,,,,4.114070892333984,2.0,True,True,0.002831363,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079805298,4,N/A,,,,,4.114070892333984,3.0,True,True,0.0017323184,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079805298,4,N/A,,,,,4.114070892333984,4.0,True,True,0.001085247,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    using hpx::execution::par;\n    return hpx::reduce(par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.007930749,5,N/A,,,,,4.937928676605225,0.0,True,True,0.0091637924,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    using hpx::execution::par;\n    return hpx::reduce(par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.007930749,5,N/A,,,,,4.937928676605225,1.0,True,True,0.0046040018,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    using hpx::execution::par;\n    return hpx::reduce(par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.007930749,5,N/A,,,,,4.937928676605225,2.0,True,True,0.0027337662,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    using hpx::execution::par;\n    return hpx::reduce(par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.007930749,5,N/A,,,,,4.937928676605225,3.0,True,True,0.0017683464,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    using hpx::execution::par;\n    return hpx::reduce(par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.007930749,5,N/A,,,,,4.937928676605225,4.0,True,True,0.0010105272,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079355862,6,N/A,,,,,4.3048319816589355,0.0,True,True,0.0094238016,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079355862,6,N/A,,,,,4.3048319816589355,1.0,True,True,0.0047151466,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079355862,6,N/A,,,,,4.3048319816589355,2.0,True,True,0.002984652,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079355862,6,N/A,,,,,4.3048319816589355,3.0,True,True,0.00171416,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079355862,6,N/A,,,,,4.3048319816589355,4.0,True,True,0.001025273,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) noexcept { return a ^ b; });\n}",True,True,0.0079345922,7,N/A,,,,,4.464428901672363,0.0,True,True,0.0092102162,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) noexcept { return a ^ b; });\n}",True,True,0.0079345922,7,N/A,,,,,4.464428901672363,1.0,True,True,0.0045992754,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) noexcept { return a ^ b; });\n}",True,True,0.0079345922,7,N/A,,,,,4.464428901672363,2.0,True,True,0.0027518746,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) noexcept { return a ^ b; });\n}",True,True,0.0079345922,7,N/A,,,,,4.464428901672363,3.0,True,True,0.0015938878,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) noexcept { return a ^ b; });\n}",True,True,0.0079345922,7,N/A,,,,,4.464428901672363,4.0,True,True,0.0011417014,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a ^ b; });\n}",True,True,0.0079315286,8,N/A,,,,,4.099697828292847,0.0,True,True,0.0091672086,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a ^ b; });\n}",True,True,0.0079315286,8,N/A,,,,,4.099697828292847,1.0,True,True,0.0045876772,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a ^ b; });\n}",True,True,0.0079315286,8,N/A,,,,,4.099697828292847,2.0,True,True,0.002732712,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a ^ b; });\n}",True,True,0.0079315286,8,N/A,,,,,4.099697828292847,3.0,True,True,0.001649403,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a ^ b; });\n}",True,True,0.0079315286,8,N/A,,,,,4.099697828292847,4.0,True,True,0.0009533466,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.0079703364,9,N/A,,,,,3.745619773864746,0.0,True,True,0.0091929494,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.0079703364,9,N/A,,,,,3.745619773864746,1.0,True,True,0.0046784514,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.0079703364,9,N/A,,,,,3.745619773864746,2.0,True,True,0.0028149838,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.0079703364,9,N/A,,,,,3.745619773864746,3.0,True,True,0.0016197266,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false,\n        [](bool a, bool b) { return a != b; });\n}",True,True,0.0079703364,9,N/A,,,,,3.745619773864746,4.0,True,True,0.0011469096,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079260966,10,N/A,,,,,3.871018171310425,0.0,True,True,0.0095383928,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079260966,10,N/A,,,,,3.871018171310425,1.0,True,True,0.0046982084,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079260966,10,N/A,,,,,3.871018171310425,2.0,True,True,0.003172799,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079260966,10,N/A,,,,,3.871018171310425,3.0,True,True,0.0016165926,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::bit_xor<bool>{});\n}",True,True,0.0079260966,10,N/A,,,,,3.871018171310425,4.0,True,True,0.0010885954,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::logical_xor<bool>{});\n}",False,True,,11,N/A,,,,,4.998361587524414,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Return the logical XOR reduction of the vector of bools x.\n   Use HPX to reduce in parallel.  Assume HPX has already been initialized.\n   Example:\n\n   input: [false, false, false, true]\n   output: true\n*/\nbool reduceLogicalXOR(std::vector<bool> const& x) {",25_reduce_xor,reduce,cpp,hpx,0.2,0.95,True,2048,False,"bool reduceLogicalXOR(std::vector<bool> const& x) {\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), false, std::logical_xor<bool>());\n}",False,True,,12,N/A,,,,,2.9852190017700195,,,,,
